1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
,Data de Referência,,,,,,,,,,,,,
,2024-11-13 00:00:00,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MERCADO SECUNDÁRIO DE DEBÊNTURES,,,,,,,,,,,,,,
Títulos Privados - DEBÊNTURES,,,PERCENTUAL do DI,,,,,,,2024-11-13 00:00:00,,,,
Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo,,PU,% Pu Par,Duration,% Reune,Referência NTN-B
,,,,,,,,Min.,Máx.,,,,,
CEEBB2,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*) (**),24/04/2026,"110,25% do DI",109.0723,103.5387,106.0458,0.7827,105.2631,106.8286,10108.961127,100.457,222.83,,
CEPE20,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*) (**),15/04/2026,111% do DI,109.0387,103,105.8517,0.9786,104.8731,106.8304,10149.915751,100.5455,217.35,,
DASAA1,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),10/06/2026,"108,5% do DI",139.0257,130.0133,134.1431,2.7962,131.3469,136.9395,10182.60443,97.0375,238.66,,
DASAB0,DIAGNÓSTICOS DA AMÉRICA S/A (*),10/12/2024,"110,5% do DI",130.4886,116.4899,123.9423,3.3606,120.5817,127.303,10492.610223,99.9031,17,,
DASAC0,DIAGNÓSTICOS DA AMÉRICA S/A (*),10/12/2026,"112,5% do DI",140.863,132.1786,136.8912,1.9683,134.9229,138.8596,10084.270745,95.93,342.75,,
GGBRB6,GERDAU S/A (*) (**),06/05/2026,"107,25% do DI",105.9522,102.9642,104.3108,0.1577,104.1531,104.4686,1007.291315,100.5047,344.69,,
HAPV21,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),10/07/2026,"110,55% do DI",110.4944,105.9642,108.3078,1.137,107.1708,109.4448,1043.318729,100.2882,261.76,,
KLBNA2,KLABIN S/A,19/03/2029,"114,65% do DI",105.9533,103.4936,104.2327,0.3618,103.8709,104.5946,10540.916188,103.5248,674.66,,
LORTA5,LOCALIZA RENT A CAR (*) (**),15/04/2026,"107,25% do DI",109.809,103,106.6593,1.8294,104.8298,108.4888,1009.793992,100.0625,217.37,,
LORTD4,LOCALIZA RENT A CAR (*),18/09/2026,"112,32% do DI",112.8887,108.0171,110.63,0.2071,110.4229,110.8371,7659.154783,100.289,345.06,,
MULP17,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),25/04/2026,106% do DI,104.1867,102.4166,103.3955,0.3776,103.0179,103.7731,10084.880262,100.2846,224.11,,
PETR36,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2026,"106,25% do DI",105.482,101.425,103.6022,0.571,103.0312,104.1733,1039.509467,100.201,156.62,,
RADL14,RAIA DROGASIL S/A (*) (**),17/06/2027,"106,99% do DI",104.106,102.3855,103.3737,0.3353,103.0384,103.7092,1054.908156,100.8089,448.07,,
SAPR29,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*) (**),11/06/2026,"107,25% do DI",119.55,109.0731,114.4205,1.367,113.0535,115.7876,10353.224748,98.7598,349.57,,
TAEE16,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*) (**),15/05/2026,108% do DI,105.6342,101,103.0943,1.345,101.7493,104.4393,1065.302854,100.8137,332.52,,
TFLE15,LOCALIZA FLEET S.A. (*) (**),18/07/2025,112% do DI,--,--,114.2978,1.4337,112.8642,115.7316,1036.31058,99.8259,159.96,,
UNDAC2,UNIDAS S/A (*) (**),10/04/2027,"110,5% do DI",114.0055,109.845,112.4551,0.7678,111.6873,113.2231,1007.702856,99.6949,317.1,,
UNDAC3,UNIDAS S/A (*),10/04/2029,112% do DI,115.9454,112.4033,114.2514,1.109,113.1424,115.3604,1002.336678,99.1495,768.41,,
,,,,,,,,,,,,,,
(*) O papel tem cláusula de Resgate ou Amortização Antecipado.,,,,,,,,,,,,,,
(**) A cláusula já está no período de exercício.,,,,,,,,,,,,,,
(#) Condição atual de negociação em “combo” dessas emissões.,,,,,,,,,,,,,,
"Obs.:  Algumas séries de debêntures não têm seus preços divulgados, em função de características não padronizadas ou incertezas sobre os eventos financeiros.  ",,,,,,,,,,,,,,
