1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
,Data de Referência,,,,,,,,,,,,,
,2024-11-12 00:00:00,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MERCADO SECUNDÁRIO DE DEBÊNTURES,,,,,,,,,,,,,,
Títulos Privados - DEBÊNTURES,,,DI + SPREAD,,,,,,,2024-11-12 00:00:00,,,,
Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo,,PU,% Pu Par,Duration,% Reune,Referência NTN-B
,,,,,,,,Min.,Máx.,,,,,
AALR13,CENTRO DE IMAGEM DIAGNOSTICOS S/A (*) (**),04/10/2027,"DI + 2,75%",9.9135,5.5584,7.9764,1.3817,6.5947,9.3582,842.19008,92.2939,402.93,,
AEGE16,EQUIPAV SANEAMENTO S.A. (*) (**),11/03/2034,"DI + 3,9%",3.1195,2.5426,2.9672,0.264,2.7032,3.2314,1064.51163,103.8904,1074.21,0.35,
AEGP14,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*) (**),05/02/2025,"DI + 1,8%",0.5,0.103,0.3198,0.0494,0.2703,0.3693,518.644367,100.3319,57,,
AEGP17,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*) (**),12/04/2027,"DI + 2,15%",1.5162,1.3433,1.4451,0.0206,1.4245,1.4658,1019.189833,100.8786,318.89,0.1,
AEGP19,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),04/10/2028,"DI + 1,9%",1.7416,1.4991,1.6442,0.0648,1.5795,1.7091,1019.080354,100.6005,600.6,0.35,
AEGPA1,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),02/09/2029,"DI + 2,45%",2.1446,1.8874,2.0042,0.0772,1.927,2.0815,1038.72391,101.2757,733.47,0.35,
AEGPA3,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*) (**),15/03/2026,DI + 3%,2.2536,1.9,2.0781,0.0419,2.0361,2.1201,1032.845177,101.1077,308.84,,
AEGPA4,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),25/10/2028,"DI + 3,47%",2.3405,2.1312,2.2362,0.055,2.1812,2.2913,1032.251472,102.9429,610.9,,
AEGPA7,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),15/09/2026,"DI + 2,75%",2.0933,1.898,1.9863,0.0716,1.9147,2.058,1033.601253,101.2217,410.35,,
AEGPA9,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),25/06/2029,"DI + 2,75%",2.2704,1.9968,2.1032,0.1229,1.9803,2.2262,1069.755144,101.919,760.19,0.35,
AEGPB7,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),15/09/2028,"DI + 2,95%",2.2914,2.0486,2.1562,0.1009,2.0553,2.2573,1042.543655,102.0651,666.62,,
AERI11,AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A,15/01/2026,"DI + 2,9%",16.808,11.5957,12.7821,1.5547,11.2274,14.3369,658.920077,94.5913,150.06,,
AERI12,AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A,31/07/2026,DI + 2%,--,14.0473,16.2256,3.288,12.9376,19.5136,894.501002,86.3507,279.25,,
AESB11,AES BRASIL ENERGIA S.A. (*) (**),10/03/2025,"DI + 2,3%",1.783,--,1.6674,0.3921,1.2753,2.0596,312.175113,100.1922,78,,
AETE11,AETE - AMAZONIA EMPRESA TRANSMISSORA DE ENERGIA S.A. (*) (**),10/09/2026,"DI + 2,7%",2,1.5,1.7513,0.0043,1.747,1.7557,667.981276,101.3049,352.42,,
AGAU13,AGASUS S.A. (*),15/03/2027,"DI + 4,5%",4.0516,3.0737,3.6803,0.4275,3.2528,4.1079,1036.802871,101.2566,399.99,0.35,
ALGA28,ALGAR TELECOM S/A,15/02/2026,"DI + 0,9%",0.6072,0.4068,0.4965,0.0428,0.4537,0.5393,10306.885143,100.2861,179.8,,
ALGAA1,ALGAR TELECOM S/A (*),15/07/2028,"DI + 1,6%",0.9198,0.5454,0.797,0.0363,0.7607,0.8335,1061.461158,102.0272,638.46,0.1,
ALGAA2,ALGAR TELECOM S/A (*),15/01/2029,"DI + 1,55%",1.0594,0.85,0.9865,0.046,0.9406,1.0326,1056.768314,101.5932,716.88,,
ALGTA3,ALGAR TELECOM S/A (*),17/02/2027,DI + 2%,1.3519,0.9519,1.1516,0.0048,1.1468,1.1565,1039.234493,100.939,282.62,0.05,
ALMC12,ALUBAR METAIS E CABOS S.A (*) (**),10/06/2027,"DI + 4,8%",5.0759,4.2,4.7635,0.1709,4.5926,4.9344,800.431933,100.0451,326.5,0.15,
ALPA12,ALPARGATAS S.A. (*),12/12/2027,"DI + 1,35%",1.0258,0.6533,0.8726,0.0559,0.8167,0.9286,1062.48921,101.1691,620.93,0.1,
ALSO15,ALIANSCE SONAE SHOPPING CENTER S/A (*) (**),15/03/2027,"DI + 1,43%",0.95,0.6,0.7796,0.0079,0.7716,0.7876,1026.836868,100.771,301.37,,
ALSO25,ALIANSCE SONAE SHOPPING CENTER S/A (*) (**),15/03/2029,"DI + 1,55%",--,--,1.001,0.1002,0.9008,1.1013,1035.862303,101.6372,755.96,,
ALSR12,ALSOL ENERGIAS RENOVAVEIS S/A (*) (**),15/03/2025,"DI + 2,35%",1.7,1.2104,1.4728,0.043,1.4297,1.5159,1023.375512,100.2839,83,,
ALTF11,ALTHAIA S.A. INDUSTRIA FARMACEUTICA (*) (**),15/01/2027,"DI + 2,3%",2.1181,1.8,1.9688,0.0514,1.9174,2.0204,1014.782506,100.4795,371.9,,
ALUP17,ALUPAR INVESTIMENTO S/A (*) (**),15/10/2025,"DI + 1,4%",0.7845,0.3403,0.5736,0.0565,0.5171,0.6302,508.288941,100.7279,223.36,,
AMBP16,AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A (*) (**),25/04/2029,"DI + 2,75%",2.852,1.8712,2.4897,0.2711,2.2186,2.7609,1013.162733,100.6936,687.15,,
ANHB10,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A (*) (**),21/10/2026,"DI + 1,2%",0.5944,0.3044,0.4572,0.0319,0.4253,0.4891,294.519246,100.8262,281.72,,
ANHBA2,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A (*),04/11/2026,"DI + 1,3%",0.8813,0.2639,0.541,0.1237,0.4173,0.6648,1013.081596,101.0278,342.9,,
ANHBA3,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A (*) (**),15/09/2027,"DI + 1,2%",0.8704,0.334,0.6165,0.1095,0.5069,0.7261,1030.5382,101.1716,508,,
ANHBA4,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A (*),14/06/2028,"DI + 2,14%",1.3844,1.0962,1.2293,0.0373,1.192,1.2668,1076.482418,102.2553,628.86,,
APPSB2,AUTOPISTA PLANALTO SUL S/A (*),15/09/2028,"DI + 2,15%",1.974,1.7,1.8249,0.0164,1.8085,1.8414,1026.056488,100.5786,456.54,0.35,
APRB28,AUTOPISTA REGIS BITTENCOURT S/A (*),15/06/2027,"DI + 0,86%",0.7089,0.458,0.5864,0.0745,0.5119,0.661,715.80315,100.3696,342.55,0.35,
ARML12,ARMAC LOCACAO LOGISTICA E SERVICOS S.A. (*),25/11/2028,"DI + 2,5%",1.3,1.1,1.2024,0.0078,1.1946,1.2104,1083.036228,102.0712,408.3,,
ARML13,ARMAC LOCACAO LOGISTICA E SERVICOS S.A. (*) (**),04/11/2029,"DI + 2,25%",1.4467,1.1574,1.3544,0.1098,1.2446,1.4643,1033.255319,103.0167,853.67,,
ARML14,ARMAC LOCACAO LOGISTICA E SERVICOS S.A. (*),15/03/2032,"DI + 1,9%",1.8481,1.3481,1.5858,0.105,1.4808,1.691,1033.093289,101.3088,1063.01,0.35,
ARTRA1,ARTERIS S/A (*) (**),11/03/2027,"DI + 1,65%",1.5067,1.2929,1.402,0.0764,1.3256,1.4785,1023.683426,100.2884,297.27,0.4,
ARTRA4,ARTERIS S/A (*),24/08/2028,"DI + 2,7%",2.1688,1.8627,2.0078,0.0711,1.9366,2.079,1044.503394,101.5356,568.76,,
ARTRA5,ARTERIS S/A (*),12/04/2029,"DI + 2,4%",2.2354,1.9466,2.0584,0.1012,1.9572,2.1597,1019.699572,100.9085,682.66,0.45,
ASAI14,SENDAS DISTRIBUIDORA S/A (*),26/11/2027,"DI + 1,75%",1.6511,1.2691,1.4632,0.0399,1.4233,1.5033,1063.53417,100.5844,520.47,0.35,
ASAI18,SENDAS DISTRIBUIDORA S/A (*),22/12/2027,"DI + 1,85%",--,--,1.6131,0.0401,1.573,1.6533,1054.582848,100.5765,622.38,,
ASAI19,SENDAS DISTRIBUIDORA S/A (*),25/03/2029,"DI + 1,25%",1.716,1.4389,1.5575,0.0266,1.5308,1.5842,1006.210996,99.085,763.3,0.35,
ASAI22,SENDAS DISTRIBUIDORA S/A (*),20/05/2028,"DI + 1,95%",1.6993,1.3624,1.5377,0.0403,1.4974,1.578,1071.057933,100.9641,597.22,,
ASAI28,SENDAS DISTRIBUIDORA S/A (*),22/12/2028,"DI + 1,95%",1.8705,1.5033,1.6928,0.0277,1.6652,1.7206,1057.076356,100.7747,770.48,0.1,
ASAIA0,SENDAS DISTRIBUIDORA S/A (*),20/06/2029,"DI + 1,25%",1.7739,1.4433,1.6031,0.0582,1.5449,1.6614,1034.460761,98.9351,774.11,,
ASAIA1,SENDAS DISTRIBUIDORA S/A (*),25/09/2029,"DI + 1,25%",1.7326,1.3972,1.5675,0.0229,1.5446,1.5905,1003.164454,98.9633,837.96,,
AURE13,AUREN ENERGIA S.A. (*),10/10/2031,"DI + 0,55%",0.9574,0.7058,0.8137,0.0883,0.7254,0.9021,998.411246,98.9102,1052.91,0.45,
BCBF15,BCBF PARTICIPAÇÕES S/A (*) (**),04/11/2025,"DI + 2,65%",2.1051,1.7127,1.9603,0.0762,1.884,2.0366,336.485935,100.6347,236.51,,
BCBF16,BCBF PARTICIPAÇÕES S/A (*) (**),07/10/2027,"DI + 1,45%",0.8535,0.6973,0.781,0.0263,0.7547,0.8074,1023.285063,101.1099,420.97,0.05,
BCPSA3,CLARO S/A,27/01/2026,"DI + 1,35%",--,--,1.0173,0.2417,0.7756,1.2591,1038.657509,100.3657,279.82,0.05,
BCPSA4,CLARO S/A,20/02/2027,"DI + 1,2%",--,--,1.1502,0.032,1.1182,1.1823,1028.143979,100.0963,493.02,,
BKBR19,BK BRASIL OPERAÇÃO E ASSESSORIA A RESTAURANTES S/A (*) (**),24/04/2027,"DI + 1,9%",2.2459,1.8051,1.9675,0.0495,1.918,2.0172,1005.117597,99.886,434.12,0.4,
BRIT11,BRISANET PARTICIPACOES S.A.,25/08/2027,DI + 2%,1.0014,0.7037,0.8824,0.0519,0.8305,0.9344,1044.782059,101.7172,390.39,,
BRIT12,BRISANET PARTICIPACOES S.A. (*),10/07/2030,"DI + 1,6%",1.4,1.1326,1.2732,0.0953,1.178,1.3686,1051.71826,101.0907,849.63,,
BRKMA6,BRASKEM S/A (*),12/05/2029,"DI + 1,75%",2.6042,2.2762,2.4407,0.0576,2.383,2.4984,977.150695,97.7151,859.3,,
BRKMA8,BRASKEM S/A (*),09/11/2029,"DI + 1,7%",2.6154,2.2531,2.4602,0.0581,2.4021,2.5184,973.435066,97.2962,925.1,,
BRKMB6,BRASKEM S/A (*),12/05/2032,DI + 2%,2.6018,1.883,2.3595,0.3191,2.0404,2.6787,984.887551,98.4888,1088.44,,
BRKMB8,BRASKEM S/A (*),09/11/2032,"DI + 1,95%",2.7313,2.3738,2.5654,0.0803,2.4851,2.6458,973.599548,97.3117,1136.58,,
BRKPA0,BRK AMBIENTAL PARTICIPACOES S/A (*) (**),15/04/2027,"DI + 2,4%",2.3086,2.0313,2.1709,0.0505,2.1205,2.2215,1014.724579,100.466,523.2,0.4,
BRKPA1,BRK AMBIENTAL PARTICIPACOES S/A (*) (**),06/03/2028,"DI + 3,4%",2.4803,2.2572,2.4021,0.0492,2.3529,2.4515,1051.677498,102.5625,658.75,0.35,
BRKPA2,BRK AMBIENTAL PARTICIPACOES S/A (*),21/02/2029,"DI + 3,25%",2.7821,2.558,2.6512,0.0625,2.5887,2.7137,1050.494401,101.838,790.57,0.05,
