1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
,Data de Referência,,,,,,,,,,,,,
,2024-11-12 00:00:00,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MERCADO SECUNDÁRIO DE DEBÊNTURES,,,,,,,,,,,,,,
Títulos Privados - DEBÊNTURES,,,PERCENTUAL do DI,,,,,,,2024-11-12 00:00:00,,,,
Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo,,PU,% Pu Par,Duration,% Reune,Referência NTN-B
,,,,,,,,Min.,Máx.,,,,,
CEEBB2,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*) (**),24/04/2026,"110,25% do DI",109.0114,103.63,106.0636,0.7825,105.2812,106.8462,10104.111175,100.4553,223.85,,
CEPE20,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*) (**),15/04/2026,111% do DI,109.1343,102.9966,105.7957,0.9917,104.8039,106.7875,10145.848551,100.552,218.38,,
DASAA1,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),10/06/2026,"108,5% do DI",138.9531,129.6372,134.1583,2.6363,131.522,136.7947,10177.817217,97.0361,239.71,,
DASAB0,DIAGNÓSTICOS DA AMÉRICA S/A (*),10/12/2024,"110,5% do DI",130.5593,115.6405,123.8192,3.3482,120.4711,127.1675,10487.257166,99.8984,18,,
DASAC0,DIAGNÓSTICOS DA AMÉRICA S/A (*),10/12/2026,"112,5% do DI",140.5341,131.0961,136.6311,2.3743,134.2567,139.0055,10084.567306,95.9781,343.89,,
GGBRB6,GERDAU S/A (*) (**),06/05/2026,"107,25% do DI",105.6111,102.9444,104.3249,0.1623,104.1626,104.4873,1006.804959,100.5014,345.75,,
HAPV21,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),10/07/2026,"110,55% do DI",110.543,105.875,108.1981,1.1163,107.0818,109.3145,1042.980736,100.3022,262.81,,
KLBNA2,KLABIN S/A,19/03/2029,"114,65% do DI",105.4825,103.5681,104.3323,0.3343,103.998,104.6666,10531.481142,103.4819,676.15,0.1,
LORTA5,LOCALIZA RENT A CAR (*) (**),15/04/2026,"107,25% do DI",109.7737,103,106.6226,1.8478,104.7748,108.4706,1009.37966,100.0664,218.39,0.05,
LORTD4,LOCALIZA RENT A CAR (*),18/09/2026,"112,32% do DI",113.2237,108.2342,110.6001,0.3004,110.2997,110.9006,7655.91647,100.2938,346.16,,
MULP17,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),25/04/2026,106% do DI,104.1867,102.3888,103.3946,0.403,102.9916,103.7976,10080.432902,100.285,225.14,,
PETR36,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2026,"106,25% do DI",106.1242,101.3011,103.7859,1.0805,102.7053,104.8665,1038.905945,100.1875,157.61,,
RADL14,RAIA DROGASIL S/A (*) (**),17/06/2027,"106,99% do DI",104.116,102.449,103.3419,0.2658,103.0762,103.6078,1054.49253,100.8144,449.24,,
SAPR29,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*) (**),11/06/2026,"107,25% do DI",119.475,109.1833,114.7311,0.8722,113.8589,115.6035,10343.220271,98.7088,350.63,,
TAEE16,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*) (**),15/05/2026,108% do DI,105.6064,101.0057,103.0275,0.1253,102.9022,103.1529,1064.928919,100.824,333.59,,
TFLE15,LOCALIZA FLEET S.A. (*) (**),18/07/2025,112% do DI,--,--,114.3944,1.3445,113.0499,115.739,1035.741794,99.818,160.97,,
UNDAC2,UNIDAS S/A (*) (**),10/04/2027,"110,5% do DI",114.0963,109.9887,112.4559,0.7253,111.7307,113.1813,1007.237608,99.695,318.19,0.05,
UNDAC3,UNIDAS S/A (*),10/04/2029,112% do DI,115.8883,112.8962,114.3593,1.0542,113.3051,115.4136,1001.477606,99.1111,770.07,,
,,,,,,,,,,,,,,
(*) O papel tem cláusula de Resgate ou Amortização Antecipado.,,,,,,,,,,,,,,
(**) A cláusula já está no período de exercício.,,,,,,,,,,,,,,
(#) Condição atual de negociação em “combo” dessas emissões.,,,,,,,,,,,,,,
"Obs.:  Algumas séries de debêntures não têm seus preços divulgados, em função de características não padronizadas ou incertezas sobre os eventos financeiros.  ",,,,,,,,,,,,,,
