1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
,Data de Referência,,,,,,,,,,,,,
,2024-11-11 00:00:00,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MERCADO SECUNDÁRIO DE DEBÊNTURES,,,,,,,,,,,,,,
Títulos Privados - DEBÊNTURES,,,PERCENTUAL do DI,,,,,,,2024-11-11 00:00:00,,,,
Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo,,PU,% Pu Par,Duration,% Reune,Referência NTN-B
,,,,,,,,Min.,Máx.,,,,,
CEEBB2,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*) (**),24/04/2026,"110,25% do DI",109.3171,103.3411,106.204,0.8104,105.3936,107.0145,10098.017195,100.4411,224.83,,
CEPE20,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*) (**),15/04/2026,111% do DI,109.4486,102.964,106.1407,0.9567,105.1841,107.0975,10137.564201,100.5167,219.34,,
DASAA1,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),10/06/2026,"108,5% do DI",139.8445,129.2788,134.1059,2.4427,131.6632,136.5487,10173.323044,97.0374,240.72,,
DASAB0,DIAGNÓSTICOS DA AMÉRICA S/A (*),10/12/2024,"110,5% do DI",130.8034,116.503,123.4723,3.2029,120.2693,126.6753,10482.098269,99.8955,19,,
DASAC0,DIAGNÓSTICOS DA AMÉRICA S/A (*),10/12/2026,"112,5% do DI",140.8609,130.8959,136.5083,2.4643,134.044,138.9728,10082.338235,96.0021,344.95,,
GGBRB6,GERDAU S/A (*) (**),06/05/2026,"107,25% do DI",106.0644,102.9375,104.3728,0.214,104.1589,104.5869,1006.267325,100.4929,346.72,,
HAPV21,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),10/07/2026,"110,55% do DI",111.223,105.8571,108.4307,1.1583,107.2724,109.5891,1042.189818,100.2726,263.78,,
KLBNA2,KLABIN S/A,19/03/2029,"114,65% do DI",105.989,103.502,104.4474,0.3619,104.0855,104.8094,10520.444169,103.4232,677.73,0.35,
LORTA5,LOCALIZA RENT A CAR (*) (**),15/04/2026,"107,25% do DI",110.4413,103.01,106.6925,1.7017,104.9908,108.3944,1008.852607,100.0592,219.38,0.1,
LORTD4,LOCALIZA RENT A CAR (*),18/09/2026,"112,32% do DI",113.235,108.2885,110.6685,0.2265,110.4421,110.8951,7651.388484,100.2818,347.15,,
MULP17,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),25/04/2026,106% do DI,104.9997,102.375,103.4525,0.4041,103.0483,103.8567,10075.37327,100.2792,226.12,,
PETR36,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2026,"106,25% do DI",107.6312,101.2131,104.9658,1.2098,103.756,106.1757,1037.515906,100.0981,158.51,,
RADL14,RAIA DROGASIL S/A (*) (**),17/06/2027,"106,99% do DI",104.3211,102.4722,103.5008,0.3754,103.1255,103.8763,1053.616097,100.7758,450.33,,
SAPR29,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*) (**),11/06/2026,"107,25% do DI",119.5325,109.18,114.3652,1.332,113.0332,115.6973,10345.287162,98.7729,351.64,,
TAEE16,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*) (**),15/05/2026,108% do DI,105.7516,101.0816,103.1732,1.3046,101.8686,104.478,1064.181647,100.7989,334.56,,
TFLE15,LOCALIZA FLEET S.A. (*) (**),18/07/2025,112% do DI,--,--,114.3538,1.1967,113.1571,115.5507,1035.274467,99.8199,161.96,,
UNDAC2,UNIDAS S/A (*) (**),10/04/2027,"110,5% do DI",114.125,109.82,112.5253,0.7794,111.7459,113.3049,1006.667168,99.6848,319.24,0.1,
UNDAC3,UNIDAS S/A (*),10/04/2029,112% do DI,116.0736,112.3392,114.5157,1.3841,113.1315,115.8999,1000.470769,99.058,772.03,,
,,,,,,,,,,,,,,
(*) O papel tem cláusula de Resgate ou Amortização Antecipado.,,,,,,,,,,,,,,
(**) A cláusula já está no período de exercício.,,,,,,,,,,,,,,
(#) Condição atual de negociação em “combo” dessas emissões.,,,,,,,,,,,,,,
"Obs.:  Algumas séries de debêntures não têm seus preços divulgados, em função de características não padronizadas ou incertezas sobre os eventos financeiros.  ",,,,,,,,,,,,,,
